office_name,website,root_domain,gemeente,final_status,final_aanbod_url,confidence,detection_method,homepage_status,homepage_title,candidates_found_count,candidates_tested_count,best_candidate_url,final_page_type,residential_signals_count,residential_signals_found,commercial_signals_count,commercial_signals_found,page_quality_reason,commercial_hard_block,commercial_block_reason,is_duplicate_audit_result,listing_signals_count,listing_signals_found,rejection_reason,elapsed_ms
VMG Makelaars,https://www.vmg-makelaars.nl/vestigingen/regio-tilburg,vmg-makelaars.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vmg-makelaars.nl/vestigingen/regio-tilburg"" is interrupted by another navigation to ""https://www.kinmakelaars.nl/over-ons/tilburg/65f8708ff8eb69f570bbc2c7""
Call log:
  - navigating to ""https://www.vmg-makelaars.nl/vestigingen/regio-tilburg"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vmg-makelaars.nl/vestigingen/regio-tilburg"" is interrupted by another navigation to ""https://www.kinmakelaars.nl/over-ons/tilburg/65f8708ff8eb69f570bbc2c7""
Call log:
  - navigating to ""https://www.vmg-makelaars.nl/vestigingen/regio-tilburg"", waiting until ""domcontentloaded""
",3165
Hans van Berkel,https://www.hansvanberkel.nl,hansvanberkel.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.hansvanberkel.nl/"" is interrupted by another navigation to ""https://www.vmg-makelaars.nl/vestigingen/regio-tilburg/""
Call log:
  - navigating to ""https://www.hansvanberkel.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.hansvanberkel.nl/"" is interrupted by another navigation to ""https://www.vmg-makelaars.nl/vestigingen/regio-tilburg/""
Call log:
  - navigating to ""https://www.hansvanberkel.nl/"", waiting until ""domcontentloaded""
",582
Kern Makelaars,https://www.kernmakelaars.nl,kernmakelaars.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.kernmakelaars.nl/"" is interrupted by another navigation to ""https://www.hansvanberkel.nl/""
Call log:
  - navigating to ""https://www.kernmakelaars.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.kernmakelaars.nl/"" is interrupted by another navigation to ""https://www.hansvanberkel.nl/""
Call log:
  - navigating to ""https://www.kernmakelaars.nl/"", waiting until ""domcontentloaded""
",794
Naber Wonen,https://naber.nl,naber.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://naber.nl/"" is interrupted by another navigation to ""https://www.kernmakelaars.nl/""
Call log:
  - navigating to ""https://naber.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://naber.nl/"" is interrupted by another navigation to ""https://www.kernmakelaars.nl/""
Call log:
  - navigating to ""https://naber.nl/"", waiting until ""domcontentloaded""
",124
Hormax,https://hormax.nl,hormax.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://hormax.nl/"" is interrupted by another navigation to ""https://naber.nl/""
Call log:
  - navigating to ""https://hormax.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://hormax.nl/"" is interrupted by another navigation to ""https://naber.nl/""
Call log:
  - navigating to ""https://hormax.nl/"", waiting until ""domcontentloaded""
",938
Via Paul,https://www.viapaulmakelaardij.nl,viapaulmakelaardij.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.viapaulmakelaardij.nl/"" is interrupted by another navigation to ""https://hormax.nl/""
Call log:
  - navigating to ""https://www.viapaulmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.viapaulmakelaardij.nl/"" is interrupted by another navigation to ""https://hormax.nl/""
Call log:
  - navigating to ""https://www.viapaulmakelaardij.nl/"", waiting until ""domcontentloaded""
",756
J.H. Oldenkotte & Zn. B.V.,https://www.oldenkotte.com,oldenkotte.com,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.oldenkotte.com/"" is interrupted by another navigation to ""https://www.viapaulmakelaardij.nl/""
Call log:
  - navigating to ""https://www.oldenkotte.com/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.oldenkotte.com/"" is interrupted by another navigation to ""https://www.viapaulmakelaardij.nl/""
Call log:
  - navigating to ""https://www.oldenkotte.com/"", waiting until ""domcontentloaded""
",484
Jurgens Makelaardij,https://jurgensmakelaardij.nl,jurgensmakelaardij.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://jurgensmakelaardij.nl/"" is interrupted by another navigation to ""https://www.oldenkotte.com/""
Call log:
  - navigating to ""https://jurgensmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://jurgensmakelaardij.nl/"" is interrupted by another navigation to ""https://www.oldenkotte.com/""
Call log:
  - navigating to ""https://jurgensmakelaardij.nl/"", waiting until ""domcontentloaded""
",500
Hendriks,https://hendriks.nl/kantoren/hendriks-makelaardij-tilburg,hendriks.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://hendriks.nl/kantoren/hendriks-makelaardij-tilburg"" is interrupted by another navigation to ""https://jurgensmakelaardij.nl/""
Call log:
  - navigating to ""https://hendriks.nl/kantoren/hendriks-makelaardij-tilburg"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://hendriks.nl/kantoren/hendriks-makelaardij-tilburg"" is interrupted by another navigation to ""https://jurgensmakelaardij.nl/""
Call log:
  - navigating to ""https://hendriks.nl/kantoren/hendriks-makelaardij-tilburg"", waiting until ""domcontentloaded""
",413
Huijsmans Makelaardij,https://www.huijsmansmakelaardij.nl,huijsmansmakelaardij.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.huijsmansmakelaardij.nl/"" is interrupted by another navigation to ""https://hendriks.nl/kantoren/hendriks-makelaardij-tilburg""
Call log:
  - navigating to ""https://www.huijsmansmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.huijsmansmakelaardij.nl/"" is interrupted by another navigation to ""https://hendriks.nl/kantoren/hendriks-makelaardij-tilburg""
Call log:
  - navigating to ""https://www.huijsmansmakelaardij.nl/"", waiting until ""domcontentloaded""
",249
Kamerbemiddeling Tilburg,https://www.kamerbemiddelingtilburg.nl,kamerbemiddelingtilburg.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.kamerbemiddelingtilburg.nl/"" is interrupted by another navigation to ""https://www.huijsmansmakelaardij.nl/""
Call log:
  - navigating to ""https://www.kamerbemiddelingtilburg.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.kamerbemiddelingtilburg.nl/"" is interrupted by another navigation to ""https://www.huijsmansmakelaardij.nl/""
Call log:
  - navigating to ""https://www.kamerbemiddelingtilburg.nl/"", waiting until ""domcontentloaded""
",292
Lupker Makelaardij,https://www.lupkermakelaardij.nl,lupkermakelaardij.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.lupkermakelaardij.nl/"" is interrupted by another navigation to ""https://www.kamerbemiddelingtilburg.nl/""
Call log:
  - navigating to ""https://www.lupkermakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.lupkermakelaardij.nl/"" is interrupted by another navigation to ""https://www.kamerbemiddelingtilburg.nl/""
Call log:
  - navigating to ""https://www.lupkermakelaardij.nl/"", waiting until ""domcontentloaded""
",567
Klijssen,https://www.klijsen.nl,klijsen.nl,Oosterhout,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.klijsen.nl/"" is interrupted by another navigation to ""https://www.lupkermakelaardij.nl/""
Call log:
  - navigating to ""https://www.klijsen.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.klijsen.nl/"" is interrupted by another navigation to ""https://www.lupkermakelaardij.nl/""
Call log:
  - navigating to ""https://www.klijsen.nl/"", waiting until ""domcontentloaded""
",859
Van der Plas & De Vegt Makelaardij BV,https://www.vdplas.nl,vdplas.nl,Oosterhout,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vdplas.nl/"" is interrupted by another navigation to ""https://www.klijsen.nl/""
Call log:
  - navigating to ""https://www.vdplas.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vdplas.nl/"" is interrupted by another navigation to ""https://www.klijsen.nl/""
Call log:
  - navigating to ""https://www.vdplas.nl/"", waiting until ""domcontentloaded""
",541
Van de Water,https://www.vandewatergroep.nl,vandewatergroep.nl,Oosterhout,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vandewatergroep.nl/"" is interrupted by another navigation to ""https://www.vdplas.nl/""
Call log:
  - navigating to ""https://www.vandewatergroep.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vandewatergroep.nl/"" is interrupted by another navigation to ""https://www.vdplas.nl/""
Call log:
  - navigating to ""https://www.vandewatergroep.nl/"", waiting until ""domcontentloaded""
",1056
Noud Kops,https://www.noudkopsmakelaardij.nl,noudkopsmakelaardij.nl,Oosterhout,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.noudkopsmakelaardij.nl/"" is interrupted by another navigation to ""https://vandewatergroep.nl/""
Call log:
  - navigating to ""https://www.noudkopsmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.noudkopsmakelaardij.nl/"" is interrupted by another navigation to ""https://vandewatergroep.nl/""
Call log:
  - navigating to ""https://www.noudkopsmakelaardij.nl/"", waiting until ""domcontentloaded""
",522
Klijsen Makelaars en Taxateurs,https://www.klijsen.nl,klijsen.nl,Oosterhout,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.klijsen.nl/"" is interrupted by another navigation to ""https://www.noudkopsmakelaardij.nl/""
Call log:
  - navigating to ""https://www.klijsen.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.klijsen.nl/"" is interrupted by another navigation to ""https://www.noudkopsmakelaardij.nl/""
Call log:
  - navigating to ""https://www.klijsen.nl/"", waiting until ""domcontentloaded""
",163
Bol Makelaars & Taxateurs,https://bolmakelaars.nl,bolmakelaars.nl,Oosterhout,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://bolmakelaars.nl/"" is interrupted by another navigation to ""https://www.klijsen.nl/""
Call log:
  - navigating to ""https://bolmakelaars.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://bolmakelaars.nl/"" is interrupted by another navigation to ""https://www.klijsen.nl/""
Call log:
  - navigating to ""https://bolmakelaars.nl/"", waiting until ""domcontentloaded""
",645
Kolmeijer Land van Cuijk,https://www.kolmeijernijmegen.nl/cuijk,kolmeijernijmegen.nl,Land van Cuijk,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.kolmeijernijmegen.nl/cuijk"" is interrupted by another navigation to ""https://www.maesmakelaars.nl/""
Call log:
  - navigating to ""https://www.kolmeijernijmegen.nl/cuijk"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.kolmeijernijmegen.nl/cuijk"" is interrupted by another navigation to ""https://www.maesmakelaars.nl/""
Call log:
  - navigating to ""https://www.kolmeijernijmegen.nl/cuijk"", waiting until ""domcontentloaded""
",164
Makelaardij Martijn Willems,https://makelaarmartijnwillems.nl,makelaarmartijnwillems.nl,Land van Cuijk,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://makelaarmartijnwillems.nl/"" is interrupted by another navigation to ""https://www.kolmeijernijmegen.nl/cuijk/""
Call log:
  - navigating to ""https://makelaarmartijnwillems.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://makelaarmartijnwillems.nl/"" is interrupted by another navigation to ""https://www.kolmeijernijmegen.nl/cuijk/""
Call log:
  - navigating to ""https://makelaarmartijnwillems.nl/"", waiting until ""domcontentloaded""
",175
Happy Home Makelaars,https://www.happyhomemakelaars.nl,happyhomemakelaars.nl,Land van Cuijk,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.happyhomemakelaars.nl/"" is interrupted by another navigation to ""https://makelaarmartijnwillems.nl/""
Call log:
  - navigating to ""https://www.happyhomemakelaars.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.happyhomemakelaars.nl/"" is interrupted by another navigation to ""https://makelaarmartijnwillems.nl/""
Call log:
  - navigating to ""https://www.happyhomemakelaars.nl/"", waiting until ""domcontentloaded""
",515
Wouter Damen,http://www.damenmakelaardij.nl,damenmakelaardij.nl,Geldrop-Mierlo,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""http://www.damenmakelaardij.nl/"" is interrupted by another navigation to ""https://www.happyhomemakelaars.nl/""
Call log:
  - navigating to ""http://www.damenmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""http://www.damenmakelaardij.nl/"" is interrupted by another navigation to ""https://www.happyhomemakelaars.nl/""
Call log:
  - navigating to ""http://www.damenmakelaardij.nl/"", waiting until ""domcontentloaded""
",376
Van Den Bosch Makelaars,https://www.vandenboschmakelaars.com,vandenboschmakelaars.com,Dongen,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vandenboschmakelaars.com/"" is interrupted by another navigation to ""http://www.damenmakelaardij.nl/""
Call log:
  - navigating to ""https://www.vandenboschmakelaars.com/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vandenboschmakelaars.com/"" is interrupted by another navigation to ""http://www.damenmakelaardij.nl/""
Call log:
  - navigating to ""https://www.vandenboschmakelaars.com/"", waiting until ""domcontentloaded""
",833
Van Engelen de Wilde Makelaars,https://www.vanengelendewilde.nl,vanengelendewilde.nl,Waalre,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vanengelendewilde.nl/"" is interrupted by another navigation to ""https://www.vandenboschmakelaars.com/""
Call log:
  - navigating to ""https://www.vanengelendewilde.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vanengelendewilde.nl/"" is interrupted by another navigation to ""https://www.vandenboschmakelaars.com/""
Call log:
  - navigating to ""https://www.vanengelendewilde.nl/"", waiting until ""domcontentloaded""
",276
Verhagen Makelaars,https://www.verhagenmakelaars.nl,verhagenmakelaars.nl,Waalre,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.verhagenmakelaars.nl/"" is interrupted by another navigation to ""https://www.vanengelendewilde.nl/""
Call log:
  - navigating to ""https://www.verhagenmakelaars.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.verhagenmakelaars.nl/"" is interrupted by another navigation to ""https://www.vanengelendewilde.nl/""
Call log:
  - navigating to ""https://www.verhagenmakelaars.nl/"", waiting until ""domcontentloaded""
",635
Vos Makelaars,https://www.vosmakelaars.nl,vosmakelaars.nl,Waalre,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vosmakelaars.nl/"" is interrupted by another navigation to ""https://www.verhagenmakelaars.nl/""
Call log:
  - navigating to ""https://www.vosmakelaars.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vosmakelaars.nl/"" is interrupted by another navigation to ""https://www.verhagenmakelaars.nl/""
Call log:
  - navigating to ""https://www.vosmakelaars.nl/"", waiting until ""domcontentloaded""
",423
Van den Heuvel makelaars,https://www.vandenheuvel.nl,vandenheuvel.nl,Oss,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vandenheuvel.nl/"" is interrupted by another navigation to ""https://www.vosmakelaars.nl/""
Call log:
  - navigating to ""https://www.vandenheuvel.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vandenheuvel.nl/"" is interrupted by another navigation to ""https://www.vosmakelaars.nl/""
Call log:
  - navigating to ""https://www.vandenheuvel.nl/"", waiting until ""domcontentloaded""
",626
KJB Makelaardij,https://www.kjbmakelaardij.nl,kjbmakelaardij.nl,"Nuenen, Gerwen en Nederwetten",failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.kjbmakelaardij.nl/"" is interrupted by another navigation to ""https://www.vandenheuvel.nl/""
Call log:
  - navigating to ""https://www.kjbmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.kjbmakelaardij.nl/"" is interrupted by another navigation to ""https://www.vandenheuvel.nl/""
Call log:
  - navigating to ""https://www.kjbmakelaardij.nl/"", waiting until ""domcontentloaded""
",540
Geerts van Oijen Makelaars Taxateurs,https://www.geertsvanoijen.nl,geertsvanoijen.nl,Gemert-Bakel,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.geertsvanoijen.nl/"" is interrupted by another navigation to ""https://www.kjbmakelaardij.nl/""
Call log:
  - navigating to ""https://www.geertsvanoijen.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.geertsvanoijen.nl/"" is interrupted by another navigation to ""https://www.kjbmakelaardij.nl/""
Call log:
  - navigating to ""https://www.geertsvanoijen.nl/"", waiting until ""domcontentloaded""
",588
Van Helvoort Makelaardij,https://www.vanhelvoortmakelaardij.nl,vanhelvoortmakelaardij.nl,Gemert-Bakel,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vanhelvoortmakelaardij.nl/"" is interrupted by another navigation to ""https://www.geertsvanoijen.nl/""
Call log:
  - navigating to ""https://www.vanhelvoortmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vanhelvoortmakelaardij.nl/"" is interrupted by another navigation to ""https://www.geertsvanoijen.nl/""
Call log:
  - navigating to ""https://www.vanhelvoortmakelaardij.nl/"", waiting until ""domcontentloaded""
",170
Aarden Makelaardij,https://www.aardenmakelaardij.nl,aardenmakelaardij.nl,Maashorst,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.aardenmakelaardij.nl/"" is interrupted by another navigation to ""https://www.vanhelvoortmakelaardij.nl/""
Call log:
  - navigating to ""https://www.aardenmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.aardenmakelaardij.nl/"" is interrupted by another navigation to ""https://www.vanhelvoortmakelaardij.nl/""
Call log:
  - navigating to ""https://www.aardenmakelaardij.nl/"", waiting until ""domcontentloaded""
",329
Derks Makelaardij,https://www.derksmakelaardij.nl,derksmakelaardij.nl,Maashorst,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.derksmakelaardij.nl/"" is interrupted by another navigation to ""https://www.aardenmakelaardij.nl/""
Call log:
  - navigating to ""https://www.derksmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.derksmakelaardij.nl/"" is interrupted by another navigation to ""https://www.aardenmakelaardij.nl/""
Call log:
  - navigating to ""https://www.derksmakelaardij.nl/"", waiting until ""domcontentloaded""
",433
Esser Makelaardij,https://www.essermakelaardij.nl,essermakelaardij.nl,Maashorst,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.essermakelaardij.nl/"" is interrupted by another navigation to ""https://www.derksmakelaardij.nl/""
Call log:
  - navigating to ""https://www.essermakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.essermakelaardij.nl/"" is interrupted by another navigation to ""https://www.derksmakelaardij.nl/""
Call log:
  - navigating to ""https://www.essermakelaardij.nl/"", waiting until ""domcontentloaded""
",1167
Petterson Makelaardij,https://www.petterson.nl,petterson.nl,Maashorst,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.petterson.nl/"" is interrupted by another navigation to ""https://www.essermakelaardij.nl/""
Call log:
  - navigating to ""https://www.petterson.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.petterson.nl/"" is interrupted by another navigation to ""https://www.essermakelaardij.nl/""
Call log:
  - navigating to ""https://www.petterson.nl/"", waiting until ""domcontentloaded""
",628
De Support Makelaar,https://www.desupportmakelaar.nl,desupportmakelaar.nl,Maashorst,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.desupportmakelaar.nl/"" is interrupted by another navigation to ""https://www.petterson.nl/""
Call log:
  - navigating to ""https://www.desupportmakelaar.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.desupportmakelaar.nl/"" is interrupted by another navigation to ""https://www.petterson.nl/""
Call log:
  - navigating to ""https://www.desupportmakelaar.nl/"", waiting until ""domcontentloaded""
",1305
Makelaardij Ton van Lanen & Partner,https://www.vanlanen.nl,vanlanen.nl,Maashorst,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.vanlanen.nl/"" is interrupted by another navigation to ""https://www.desupportmakelaar.nl/""
Call log:
  - navigating to ""https://www.vanlanen.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.vanlanen.nl/"" is interrupted by another navigation to ""https://www.desupportmakelaar.nl/""
Call log:
  - navigating to ""https://www.vanlanen.nl/"", waiting until ""domcontentloaded""
",571
Bernheze Makelaars,https://www.bernheze.nl,bernheze.nl,Maashorst,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.bernheze.nl/"" is interrupted by another navigation to ""https://www.vanlanen.nl/""
Call log:
  - navigating to ""https://www.bernheze.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.bernheze.nl/"" is interrupted by another navigation to ""https://www.vanlanen.nl/""
Call log:
  - navigating to ""https://www.bernheze.nl/"", waiting until ""domcontentloaded""
",349
Viermakelaars,https://www.viermakelaars.nl,viermakelaars.nl,'s-Hertogenbosch,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.viermakelaars.nl/"" is interrupted by another navigation to ""https://www.bernheze.nl/""
Call log:
  - navigating to ""https://www.viermakelaars.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.viermakelaars.nl/"" is interrupted by another navigation to ""https://www.bernheze.nl/""
Call log:
  - navigating to ""https://www.viermakelaars.nl/"", waiting until ""domcontentloaded""
",921
Koetsenruyter Makelaardij,https://www.koetsenruyter.nl,koetsenruyter.nl,(unknown),failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.koetsenruyter.nl/"" is interrupted by another navigation to ""https://www.viermakelaars.nl/""
Call log:
  - navigating to ""https://www.koetsenruyter.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.koetsenruyter.nl/"" is interrupted by another navigation to ""https://www.viermakelaars.nl/""
Call log:
  - navigating to ""https://www.koetsenruyter.nl/"", waiting until ""domcontentloaded""
",2452
Buuron Makelaardij,http://www.buuronmakelaardij.nl/home.html,buuronmakelaardij.nl,(unknown),failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.buuronmakelaardij.nl/home.html
Call log:
  - navigating to ""http://www.buuronmakelaardij.nl/home.html"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.buuronmakelaardij.nl/home.html
Call log:
  - navigating to ""http://www.buuronmakelaardij.nl/home.html"", waiting until ""domcontentloaded""
",163
Atenzijlstra Makelaars,http://www.atenzijlstra.nl,atenzijlstra.nl,Vught,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""http://www.atenzijlstra.nl/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""http://www.atenzijlstra.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""http://www.atenzijlstra.nl/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""http://www.atenzijlstra.nl/"", waiting until ""domcontentloaded""
",611
Charles Suijkerbuijk,https://www.cs-makelaars.nl,cs-makelaars.nl,Roosendaal,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.cs-makelaars.nl/"" is interrupted by another navigation to ""https://atenzijlstra.nl/""
Call log:
  - navigating to ""https://www.cs-makelaars.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.cs-makelaars.nl/"" is interrupted by another navigation to ""https://atenzijlstra.nl/""
Call log:
  - navigating to ""https://www.cs-makelaars.nl/"", waiting until ""domcontentloaded""
",812
Allround Makelaardij,https://www.allroundmakelaardij.nl,allroundmakelaardij.nl,Tilburg,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.allroundmakelaardij.nl/"" is interrupted by another navigation to ""https://www.suijkerbuijk-bog.nl/""
Call log:
  - navigating to ""https://www.allroundmakelaardij.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.allroundmakelaardij.nl/"" is interrupted by another navigation to ""https://www.suijkerbuijk-bog.nl/""
Call log:
  - navigating to ""https://www.allroundmakelaardij.nl/"", waiting until ""domcontentloaded""
",167
Frank Gruintjes makelaars,https://www.frankgruintjes.nl,frankgruintjes.nl,Geldrop-Mierlo,failed_fetch,,0,failed,0,,0,0,,unknown,0,,0,,"Page.goto: Navigation to ""https://www.frankgruintjes.nl/"" is interrupted by another navigation to ""https://www.allroundmakelaardij.nl/""
Call log:
  - navigating to ""https://www.frankgruintjes.nl/"", waiting until ""domcontentloaded""
",false,,false,0,,"Page.goto: Navigation to ""https://www.frankgruintjes.nl/"" is interrupted by another navigation to ""https://www.allroundmakelaardij.nl/""
Call log:
  - navigating to ""https://www.frankgruintjes.nl/"", waiting until ""domcontentloaded""
",451
